video_id,thumb_ocr_text_V2,clean_thumb_ocr_text_V2,bboxes
caIFNg_JRL4,hbo williams come inside robin my mind official trailer,come inside robin mind official trailer,"[""[[109, 264], [145, 282]]"", ""[[142, 264], [181, 282]]"", ""[[12, 265], [52, 282]]"", ""[[202, 265], [233, 281]]"", ""[[12, 283], [125, 312]]"", ""[[130, 286], [233, 308]]""]"
cdO78z5_jhQ,talk gurl kah with tasha green,talk gurl green,"[""[[242, 161], [421, 229]]"", ""[[63, 166], [224, 218]]"", ""[[274, 222], [349, 242]]""]"
ceyU5UBumLU,lozenting euthore,,[]
chjObfl72xQ,solggy rollin the halped quilials utoi,,[]
ciaSosapI5Q,securgrean,,[]
clIvdBfCHOE,marriage q8a,marriage,"[""[[238, 64], [450, 116]]""]"
cm1_NPyNRvw,watch me wednesdaye 6 i 21,watch,"[""[[204, 137], [257, 172]]""]"
cmc8q2dcIMs,icon vevo,icon,"[""[[39, 121], [443, 245]]""]"
cokpaG9SyiE,tromclancy ghostrecon predator special event,predator special event,"[""[[12, 234], [146, 269]]"", ""[[12, 269], [120, 304]]"", ""[[125, 269], [209, 302]]""]"
cosN6ilQ5u0,pregnant again2i,pregnant,"[""[[297, 260], [422, 285]]""]"
cpB-tg6eK3k,hollywood the beatdown,,[]
cpvoCLX8agc,f tempo 444b brasil inglaterra,tempo,"[""[[350, 37], [428, 62]]""]"
crjugtkXZN4,vevo,,[]
csCCdQLqcVY,a p a i sohot n k,,[]
ctmgkGEOKI4,the white house on the white house washington,white house,"[""[[228, 264], [262, 273]]"", ""[[264, 262], [301, 273]]""]"
d1D1SJ-KqaQ,official,official,"[""[[80, 284], [169, 304]]""]"
d1hs-JI_yBE,yota bep bryant bryant 24 8 pery,,[]
d3h_uD-5d7A,isest 2677 a i giliani crea bum bum,crea bum,"[""[[342, 281], [362, 301]]"", ""[[294, 286], [320, 305]]""]"
d4a9KApRUks,minneapolis the miracle nfl,miracle,"[""[[213, 86], [456, 134]]""]"
d6awT91VKUw,jare snl,,[]
d72Ru3y4YJA,bmo ron,,[]
d7gOtEwaJzw,the greatest showman thisis me dave aude remix,great showman remix,"[""[[103, 63], [394, 129]]"", ""[[76, 114], [410, 188]]"", ""[[258, 294], [302, 305]]""]"
d8GHT9nK66Y,vevo,,[]
d8RW-WSpAhQ,weed gone b vs hdxweed killer,weed killer,"[""[[36, 64], [117, 98]]"", ""[[166, 150], [248, 185]]""]"
dARAN1z2KqY,vevo,,[]
dCROpIx2s0g,contanting reggaeggs,,[]
dDBAhxHUkFw,talking pictures,talk picture,"[""[[13, 249], [224, 298]]"", ""[[233, 246], [470, 303]]""]"
dGaX8AuGiuk,ecs s4 finals cancun a day 2,final day,"[""[[162, 114], [270, 142]]"", ""[[64, 153], [332, 257]]""]"
dIPu12KHIDo,camera off with sam jones,camera sam,"[""[[54, 228], [321, 285]]"", ""[[217, 281], [266, 308]]""]"
dNW0B0HsvVs,teaser official solo wars story star,teaser official solo war story star,"[""[[358, 182], [465, 224]]"", ""[[235, 199], [357, 244]]"", ""[[22, 215], [211, 293]]"", ""[[108, 272], [171, 300]]"", ""[[166, 274], [199, 290]]"", ""[[50, 282], [113, 310]]""]"
dPcclBGKAMw,badass joey version like,joey version like,"[""[[24, 249], [66, 270]]"", ""[[155, 267], [315, 302]]"", ""[[25, 269], [109, 301]]""]"
dRvKm__GrqU,every day feb23,every day,"[""[[8, 277], [70, 297]]"", ""[[76, 277], [116, 298]]""]"
dXt1ftcdxNg,lazy food hacks,lazy food hack,"[""[[328, 48], [469, 106]]"", ""[[352, 109], [441, 157]]"", ""[[345, 158], [461, 208]]""]"
dbMtuJ1tZnc,mirror black,mirror black,"[""[[179, 88], [342, 160]]"", ""[[47, 130], [182, 192]]""]"
dc89yyOS0Z8,i in s q preforder now o out 104 30 3 o o q,,[]
dcVFxgm2S1I,univer unive a misiriusxmul sways sw sways satellite radio sways 15 sways mo nique sw swa sxm e radio swa sways,sway satellite radio swa,"[""[[25, 286], [88, 304]]"", ""[[309, 101], [357, 110]]"", ""[[364, 273], [398, 287]]"", ""[[102, 283], [144, 306]]""]"
dfeEwt5_jsQ,spounts smtown official,official,"[""[[108, 268], [193, 285]]""]"
dfnCAmr569k,vevo,,[]
dhF3Y7esoWM,ruzt m e official dspmedia,official,"[""[[76, 254], [182, 284]]""]"
diOhJMLSCNw,a sjw bullso i nothing butfeminist ii agendal lets hamill mock trump nowk see keep of myswp diversity out,nothing let mock trump see keep diversity,"[""[[157, 216], [246, 254]]"", ""[[160, 248], [216, 277]]"", ""[[310, 249], [362, 277]]"", ""[[361, 250], [423, 279]]"", ""[[214, 253], [250, 277]]"", ""[[157, 274], [220, 310]]"", ""[[217, 278], [300, 309]]""]"
dkUF_rHF-K8,fantasy final xv active time report intespecial 201711 29 22 00 at squase enix prosonts jasan enix sepjp square com,fantasy final active time report square,"[""[[344, 86], [437, 126]]"", ""[[273, 87], [342, 125]]"", ""[[285, 144], [349, 162]]"", ""[[350, 145], [392, 162]]"", ""[[394, 145], [458, 162]]"", ""[[374, 289], [409, 297]]""]"
dl7tsRkAD7w,the pictionary vr tonight show jimmy john boyega and bella thorne fallon,tonight show jimmy,"[""[[17, 229], [108, 249]]"", ""[[17, 246], [81, 266]]"", ""[[40, 261], [108, 284]]""]"
dm6ZSfE5muc,oscars fashion review,fashion review,"[""[[329, 209], [465, 250]]"", ""[[270, 254], [389, 294]]""]"
doFpACkiZ2Q,netflix official trailer,official trailer,"[""[[32, 225], [240, 265]]"", ""[[32, 265], [228, 304]]""]"
dsNNfiA6qjs,truth team 101 the,truth team,"[""[[319, 51], [473, 93]]"", ""[[8, 53], [137, 93]]""]"
dyBFAX4SDEc,the champions ballad nintendo,champion ballad,"[""[[114, 52], [330, 92]]"", ""[[337, 53], [474, 90]]""]"
dzxFdtWmjto,intellogially sony pictures venom trailer teaser,picture venom trailer teaser,"[""[[23, 183], [109, 195]]"", ""[[173, 231], [312, 277]]"", ""[[238, 282], [345, 308]]"", ""[[133, 285], [232, 306]]""]"
e1YqueG2gtQ,vevo,,[]
e1bEWoblGZA,box,box,"[""[[197, 177], [264, 217]]""]"
e2ExvdtmIyU,migreakeast a rumor report swore,rumor report swore,"[""[[344, 101], [449, 126]]"", ""[[344, 125], [449, 153]]"", ""[[2, 306], [22, 313]]""]"
e5IRkF20JmU,ts bts,,[]
e7WSwRVKwBo,truth or dare place quiet half in the any bag episode 145,truth dare place quiet half bag episode,"[""[[9, 56], [129, 113]]"", ""[[189, 56], [288, 112]]"", ""[[167, 166], [291, 201]]"", ""[[37, 169], [157, 206]]"", ""[[346, 221], [431, 247]]"", ""[[365, 258], [452, 300]]"", ""[[9, 290], [98, 309]]""]"
e7b5hbWvWEQ,vevo,,[]
e9byydi6cns,vevo,,[]
e9nFy2DREw8,fox news chan nel,fox news,"[""[[38, 233], [98, 260]]"", ""[[24, 260], [100, 285]]""]"
eACohWVwTOc,vevo,,[]
eEDZuFw34YM,airplane door open,airplane door open,"[""[[117, 253], [357, 307]]"", ""[[360, 260], [480, 310]]"", ""[[0, 264], [112, 306]]""]"
eEdPnm-AZ94,sync lip full performance battle,sync lip full performance battle,"[""[[60, 245], [150, 276]]"", ""[[10, 246], [58, 274]]"", ""[[168, 262], [236, 293]]"", ""[[238, 262], [464, 293]]"", ""[[25, 276], [137, 305]]""]"
eHIY3HNNqzM,soript baw vevo acoustic arms open,baw acoustic arm open,"[""[[-14, 118], [254, 347]]"", ""[[245, 298], [310, 313]]"", ""[[160, 300], [196, 312]]"", ""[[198, 300], [234, 312]]""]"
eIG1Ix-3gdc,ona with ryan sel est,ona,"[""[[337, 258], [433, 301]]""]"
eKHUU2NHP5U,lines 030 type apr topso scroog statistics 014 next on oll 015 on leyel 012 11024,line type statistic next,"[""[[152, 68], [204, 80]]"", ""[[71, 75], [112, 89]]"", ""[[44, 121], [121, 133]]"", ""[[262, 157], [304, 169]]""]"
eLyGI14jDGA,jump,jump,"[""[[17, 225], [100, 281]]""]"
eNbKd0cABD0,whos a chickenp apssyp pm,who,"[""[[257, 53], [334, 81]]""]"
eQ3gXtX3U7I,jyp official,official,"[""[[74, 260], [197, 300]]""]"
eQPoVNrCZTk,the fall fall heads roll,fall head roll,"[""[[87, 80], [304, 160]]"", ""[[92, 170], [397, 246]]"", ""[[89, 253], [338, 334]]""]"
eT9eWtb7C4c,show dogs official trailer,show dog official trailer,"[""[[31, 59], [181, 102]]"", ""[[21, 101], [198, 154]]"", ""[[16, 222], [220, 264]]"", ""[[15, 261], [198, 304]]""]"
eVmxh5Uft0Y,vevo,,[]
eYf1IKFNHgM,the tonight suggestion audience box show jimmy at the disco brendon urie panicl is fallon sings ducktales the theme song,tonight suggestion audience box show jimmy theme song,"[""[[17, 229], [108, 249]]"", ""[[249, 228], [418, 258]]"", ""[[120, 230], [246, 256]]"", ""[[421, 230], [478, 256]]"", ""[[17, 246], [81, 266]]"", ""[[41, 264], [108, 284]]"", ""[[310, 293], [377, 312]]"", ""[[378, 292], [431, 317]]""]"
eZRmP-l3Nz0,net mnet,net,"[""[[434, 62], [460, 76]]""]"
eaNCTyuvVrQ,instyle alove e vie instyle,vie,"[""[[0, 144], [34, 162]]""]"
eeBMQpzoEXQ,trailer hd,trailer,"[""[[32, 198], [205, 233]]""]"
eeOnYPobY_g,smusic,,[]
ejD9084JJA0,dos episodes 15 review,episode review,"[""[[10, 208], [216, 241]]"", ""[[14, 252], [288, 305]]""]"
ejlD0Sg-8ig,rip 2017 trends away go nech gang,rip trend away gang,"[""[[386, 94], [428, 129]]"", ""[[214, 221], [357, 271]]"", ""[[310, 255], [400, 300]]"", ""[[433, 272], [474, 294]]""]"
ek1ePFp-nBI,halloween official trailer,official trailer,"[""[[180, 290], [253, 304]]"", ""[[258, 290], [326, 304]]""]"
eljAjPH6zQI,vucetoy few viles doashs,,[]
emELFiKMuf4,nba espn,,[]
enq2P7ltPBk,fall in line these tshow james corden,fall line,"[""[[322, 76], [458, 140]]"", ""[[323, 210], [459, 275]]""]"
eqMC2qENv1c,alde bv bvb bvb os on pl,,[]
eqVHah0f-1c,bbg radio heart rate vissially monitor margot robbie,radio heart rate monitor,"[""[[190, 106], [218, 116]]"", ""[[184, 140], [246, 160]]"", ""[[250, 140], [298, 160]]"", ""[[185, 198], [298, 224]]""]"
ev2RHDUkE4M,campra off with sam jones,sam,"[""[[218, 284], [266, 308]]""]"
evhLzq7Gsak,today to today,today,"[""[[21, 276], [132, 302]]""]"
exLJr1ScSKY,i e i,,[]
exwdh57hGCI,the legendof elda power breathof the wild nintendo wires game boy co lo de make,power wild wire game boy make,"[""[[93, 140], [128, 149]]"", ""[[288, 157], [317, 169]]"", ""[[256, 258], [304, 270]]"", ""[[148, 270], [209, 293]]"", ""[[210, 273], [253, 293]]"", ""[[232, 294], [273, 306]]""]"
f1xIeTCgoFk,kbs oylive,,[]
f3uZxD39awA,day of hot topics doc atheview,day hot topic doc,"[""[[46, 261], [65, 270]]"", ""[[52, 272], [74, 281]]"", ""[[46, 281], [81, 290]]"", ""[[425, 280], [456, 293]]""]"
f55HngFE9YM,vevo,,[]
f5I79eakR8E,u2f1 vevo,,[]
f6Egj7ncOi8,using rs mom makeupi,use,"[""[[313, 112], [377, 142]]""]"
f7kPSYWU1JA,full stream fcb open training,full stream open training,"[""[[110, 242], [196, 274]]"", ""[[209, 241], [356, 275]]"", ""[[110, 276], [209, 308]]"", ""[[215, 276], [386, 308]]""]"
fAIX12F6958,bumblebee official teaser trailer,bumblebee official teaser trailer,"[""[[7, 163], [185, 193]]"", ""[[10, 194], [69, 206]]"", ""[[72, 194], [121, 206]]"", ""[[122, 194], [177, 206]]""]"
fGqdIPer-ms,vevo,,[]
fIElFIuzGLI,naughty y kylie kylie,naughty,"[""[[42, 51], [142, 104]]""]"
fMbuWa-OdN8,good morning britain,good morning,"[""[[25, 225], [88, 245]]"", ""[[24, 243], [116, 274]]""]"
fNVUTgd4pio,jugarland babe swift taylor vevo feat,babe swift feat,"[""[[121, 114], [369, 266]]"", ""[[266, 271], [363, 301]]"", ""[[118, 284], [148, 296]]""]"
fOfIObhGMe0,19,,[]
fS2fsa1fuIw,ifot fits sits the,fit,"[""[[20, 145], [146, 213]]""]"
fS37K3Lcf6g,featurette solo wars star,solo war star,"[""[[24, 222], [191, 293]]"", ""[[100, 273], [156, 297]]"", ""[[49, 282], [104, 307]]""]"
fTK0hhBiCgA,vevo,,[]
fZB-ptAnoQc,1,,[]
f_jTeuajas0,hbo andre giant official trailer,giant official trailer,"[""[[12, 229], [194, 282]]"", ""[[13, 285], [128, 306]]"", ""[[134, 285], [240, 310]]""]"
f_lDdj755PA,bidega mebrelliast revolt desus 8 mero interview,revolt mero interview,"[""[[272, 245], [312, 257]]"", ""[[169, 281], [269, 312]]"", ""[[277, 281], [457, 312]]""]"
ffxKSjUwKdU,vevo,,[]
fmhbFFAFqRE,mummy,mummy,"[""[[18, 161], [265, 207]]""]"
fsT5SyBLlIg,filmselect hd trailer,trailer,"[""[[8, 280], [144, 305]]""]"
fupYIggOq38,mortail engines official trailer,engine official trailer,"[""[[76, 148], [389, 215]]"", ""[[122, 236], [233, 257]]"", ""[[240, 236], [344, 257]]""]"
fzCct3j-pH8,n e r d lemon vevo drake remix ftrimanna,lemon drake remix,"[""[[262, 278], [364, 298]]"", ""[[262, 297], [290, 305]]"", ""[[290, 297], [317, 305]]""]"
fzmM0AB60QQ,netflix official trailer,official trailer,"[""[[29, 229], [230, 268]]"", ""[[30, 268], [216, 305]]""]"
g1vFoVDKA_c,view abc exclusive otheviev,view exclusive,"[""[[44, 266], [86, 285]]"", ""[[34, 285], [94, 297]]""]"
g2GbkH12xMg,late show jon batiste stephen colbert,late show batiste,"[""[[37, 208], [108, 234]]"", ""[[50, 231], [131, 257]]"", ""[[266, 242], [404, 271]]""]"
g309T2rLOKk,angie martinez pusha i interview,interview,"[""[[281, 261], [466, 285]]""]"
g4ELX7LyXDw,take me higher beat eractive,take high beat,"[""[[91, 84], [187, 116]]"", ""[[253, 85], [390, 116]]"", ""[[72, 261], [148, 288]]""]"
g4Go-VIweZY,book cover reveal jan faves,book cover reveal,"[""[[76, 160], [161, 180]]"", ""[[169, 158], [274, 181]]"", ""[[284, 158], [405, 181]]""]"
g4Hbz2jLxvQ,mars spidery spider verse into the official trailer,mar spidery spider verse official trailer,"[""[[249, 48], [321, 97]]"", ""[[157, 52], [262, 101]]"", ""[[232, 97], [264, 108]]"", ""[[262, 96], [292, 108]]"", ""[[121, 285], [244, 308]]"", ""[[250, 285], [360, 308]]""]"
g4txv3A9ICQ,vevo,,[]
g5c1bk8weaQ,to loi,,[]
gA-NDZb29I4,vevo,,[]
gBUBAfGIytc,creative hacker,creative hacker,"[""[[48, 228], [255, 308]]"", ""[[260, 229], [432, 309]]""]"
gEHCXl4J9Qo,bbc,,[]
gEn3wcpNsg8,review freddy got fingered,review get finger,"[""[[167, 56], [298, 104]]"", ""[[194, 241], [257, 273]]"", ""[[263, 243], [414, 285]]""]"
gImQUUb8cU4,anxiety adults teens vs,anxiety adult teen,"[""[[3, 168], [209, 241]]"", ""[[269, 237], [461, 297]]"", ""[[4, 242], [194, 294]]""]"
gIsDpBMXbLo,mnet mnet,,[]
gLOxQxMnEz8,bright 41 sald,bright,"[""[[16, 62], [264, 102]]""]"
gNTIOZ3jJJo,vevo,,[]
gOh2XtaPDWk,abc news,news,"[""[[108, 224], [229, 260]]""]"
gPHVLxm8U-0,auditions americas got talent,audition get talent,"[""[[16, 55], [186, 82]]"", ""[[34, 284], [78, 309]]"", ""[[75, 285], [198, 314]]""]"
gUWDiXBNohY,smtown official,official,"[""[[108, 266], [192, 285]]""]"
gWV7JIxFcbY,smacklown live,live,"[""[[92, 280], [176, 304]]""]"
gZItyr1SNjU,pledis enter mment official,enter official,"[""[[30, 254], [58, 260]]"", ""[[28, 261], [106, 284]]""]"
gaEPYljtIAw,vevo,,[]
gbRijjvIeyk,infinitywar studios marvel avenders inity war f red carpet world premiere from hollywood april 2018 830 pmetz 530 pmpt live 23 tune in marvel convinentimians,studio marvel war red carpet world premiere live tune,"[""[[339, 70], [371, 85]]"", ""[[282, 193], [316, 205]]"", ""[[376, 134], [424, 149]]"", ""[[241, 153], [269, 173]]"", ""[[269, 153], [321, 173]]"", ""[[321, 153], [369, 173]]"", ""[[369, 153], [437, 173]]"", ""[[213, 177], [232, 189]]"", ""[[250, 193], [273, 205]]""]"
gd0bB-5X4o0,conter apr7 sat 223 payperview khabibs khabib holloway ufcz holloway holloway as pr7 sat joanna 21 sux typerview new khabibs holloway pr 7 so pervi,conter sat new,"[""[[50, 49], [77, 57]]"", ""[[442, 114], [461, 126]]"", ""[[69, 129], [89, 138]]""]"
geeTiovdXLQ,crumblef will they,,[]
gegW-vR_UHo,calum scott only human vevo,human,"[""[[324, 189], [398, 206]]""]"
gf7FV1i7lb8,ravi,,[]
ggpoZyF2lU0,vogue,vogue,"[""[[8, 254], [176, 310]]""]"
giOZ3EAleeI,5 the wsha exclusive,exclusive,"[""[[58, 288], [138, 301]]""]"
gkemkf8vs0Q,a hollywood the beatdown tread on country,tread country,"[""[[378, 266], [445, 299]]"", ""[[393, 293], [437, 309]]""]"
goR0ki9OUts,jimmy kimmel livei,jimmy,"[""[[41, 205], [105, 230]]""]"
gu9_m0vm7fM,vevo,,[]
guRbfQFddfg,john krasinskil john krasinski related to richard is nixon john krasinski friends is with rainn wilson is john krasinski smart,related friend smart,"[""[[209, 270], [253, 284]]"", ""[[209, 285], [253, 298]]"", ""[[209, 302], [246, 314]]""]"
gx3S73InQ04,ola,,[]
gxz-OhTuo1M,ol,,[]
gzVTDKK-EKM,of the o o the and and hypebe ast bod,ast bod,"[""[[152, 264], [213, 292]]"", ""[[272, 274], [293, 284]]""]"
h-6fIyaVmDM,history,history,"[""[[13, 285], [86, 300]]""]"
h0zMjd5ZAJ4,niatf mevers michelle wolf,wolf,"[""[[212, 249], [293, 274]]""]"
h1-AXcb5j18,first look the hd ilil2017,first look,"[""[[30, 161], [149, 196]]"", ""[[29, 198], [149, 233]]""]"
h3EJICKwITw,lyri cal has lemonade,cal lemonade,"[""[[14, 235], [53, 258]]"", ""[[13, 255], [54, 276]]""]"
h6Yx7IIl8iY,ahora dice real hasta la muerte remix vevo chils jedat offset ibulvin arcancel and carilog count,dice real hasta remix offset count,"[""[[261, 68], [340, 118]]"", ""[[150, 269], [180, 282]]"", ""[[182, 269], [222, 284]]"", ""[[290, 269], [324, 282]]"", ""[[230, 285], [253, 296]]"", ""[[298, 288], [318, 296]]""]"
h7MBKjAyBU4,fulham birminghamo 1,fulham,"[""[[16, 45], [154, 86]]""]"
hEXCdNnUErY,joaquin phoenix,phoenix,"[""[[214, 60], [269, 73]]""]"
hFFn8K2O4po,sement of and of rates acloser look night trump wants a military parade severs lies about immigration,rate look night trump want military parade lie immigration,"[""[[138, 163], [160, 171]]"", ""[[152, 234], [236, 260]]"", ""[[304, 253], [349, 274]]"", ""[[14, 265], [71, 280]]"", ""[[72, 265], [132, 280]]"", ""[[146, 265], [216, 280]]"", ""[[218, 265], [285, 280]]"", ""[[14, 284], [49, 298]]"", ""[[107, 284], [214, 298]]""]"
hH-wCe5oAv8,netflix stand up comedy special,stand comedy special,"[""[[32, 240], [157, 272]]"", ""[[32, 272], [191, 304]]"", ""[[198, 272], [354, 305]]""]"
hHaUQh6Gx-Q,vevo,,[]
hLqHZGhIFaI,gift ideas for rishion lovers,gift idea lover,"[""[[200, 65], [280, 112]]"", ""[[170, 110], [303, 153]]"", ""[[157, 253], [316, 294]]""]"
hNpgwz8wvE8,the rex orange county tonight show loving is easy jimmy fallon,rex orange county tonight show love easy jimmy,"[""[[126, 218], [186, 249]]"", ""[[190, 218], [326, 249]]"", ""[[330, 218], [465, 249]]"", ""[[17, 229], [108, 249]]"", ""[[17, 246], [82, 266]]"", ""[[136, 260], [200, 282]]"", ""[[218, 260], [263, 283]]"", ""[[42, 264], [108, 282]]""]"
hNsd-m30m2E,holiday look makeup,holiday look,"[""[[262, 168], [341, 188]]"", ""[[426, 168], [477, 188]]""]"
hOulcmOHCIQ,snl,,[]
hSXf6ozQEwo,ard snl,,[]
hTFdtso911s,the batshow ja mes corden,,[]
hUDAcPr9dQs,hollywood medium with tyler henry,medium henry,"[""[[14, 237], [216, 285]]"", ""[[132, 285], [180, 300]]""]"
hU_oxkN9wsw,wild in out,wild,"[""[[26, 264], [82, 289]]""]"
hUxQ74iAc5c,heroes,hero,"[""[[15, 239], [156, 294]]""]"
hVEgTsmBDw0,top 10 vegan products,top product,"[""[[26, 72], [145, 114]]"", ""[[195, 251], [467, 287]]""]"
hW9ScsV6QJ0,flume greenteace,flume,"[""[[86, 73], [406, 144]]""]"
hWLjYJ4BzvI,i conyours,,[]
hXcoq5XDwyA,c phead,,[]
hYc95vB-nT4,migos vevo,,[]
hYip_Vuv8J0,level child levely teen level a college student level grad b student slevels level 5 blockchain expert,level child teen college student grad expert,"[""[[204, 272], [229, 281]]"", ""[[202, 68], [253, 86]]"", ""[[204, 113], [249, 132]]"", ""[[201, 151], [278, 179]]"", ""[[202, 238], [282, 257]]"", ""[[204, 220], [253, 238]]"", ""[[204, 284], [270, 304]]""]"
h_GwO10HroY,man sia diplo labrinth genius vevo 2018 directed by ben jones gabriel art by alcala,man genius direct ben art,"[""[[211, 55], [303, 101]]"", ""[[182, 241], [302, 274]]"", ""[[176, 284], [229, 296]]"", ""[[245, 284], [270, 296]]"", ""[[180, 298], [201, 310]]""]"
hcCCe_R8e9U,the tonight cabello camila show jimmy fallon,tonight show jimmy,"[""[[21, 225], [112, 245]]"", ""[[21, 241], [85, 261]]"", ""[[46, 258], [112, 278]]""]"
hdyD3afxyxc,for honor frost wind festival,honor frost wind festival,"[""[[12, 81], [190, 114]]"", ""[[13, 240], [113, 272]]"", ""[[120, 240], [205, 272]]"", ""[[13, 269], [157, 302]]""]"
hiBPUpCJ7MQ,mbc lloveyah tomorrow,tomorrow,"[""[[42, 280], [92, 289]]""]"
hj44lITeFHk,talk tipsy with ridley alsy,talk tipsy,"[""[[266, 65], [364, 137]]"", ""[[122, 66], [262, 162]]""]"
hkFYWyy9Jek,talk show,talk show,"[""[[246, 193], [279, 209]]"", ""[[241, 206], [282, 223]]""]"
hph2mamrzfE,kf,,[]
hq9SEUlkZ5s,birth plans a louise periland,birth plan,"[""[[334, 63], [452, 115]]"", ""[[330, 141], [454, 194]]""]"
hsLcTO2a0Ec,justice league reviewed mark kermode by,justice league review mark,"[""[[42, 59], [434, 143]]"", ""[[45, 155], [429, 242]]"", ""[[97, 252], [190, 273]]"", ""[[224, 252], [277, 273]]""]"
hsh54g9JmC0,smtown official,official,"[""[[108, 268], [193, 285]]""]"
hu_4yAZVNsU,mibrellast kevin hart interview irresponsible revolt,hart interview irresponsible revolt,"[""[[112, 117], [198, 144]]"", ""[[16, 148], [184, 176]]"", ""[[309, 205], [415, 246]]"", ""[[221, 260], [260, 280]]""]"
hwnDMahSwNI,ben cnn,ben,"[""[[419, 115], [488, 165]]""]"
hxVnGH6llkQ,ca a secret,secret,"[""[[108, 53], [385, 130]]""]"
i-G1hy73Mb8,osrams iclke cobs ision euro contest song lisbonzo1b libcure visa live stream opening ceremony,cob contest song visa live stream opening ceremony,"[""[[9, 148], [41, 161]]"", ""[[119, 182], [167, 197]]"", ""[[88, 186], [118, 200]]"", ""[[432, 212], [455, 226]]"", ""[[64, 210], [122, 236]]"", ""[[125, 216], [226, 241]]"", ""[[75, 234], [187, 261]]"", ""[[191, 240], [330, 268]]""]"
i0biqMZrxJ0,star d wars,star war,"[""[[36, 107], [230, 154]]"", ""[[33, 159], [232, 214]]""]"
i0p1bmr0EmE,jyp official,official,"[""[[74, 260], [197, 301]]""]"
i3Cyofu6hLE,sigg of age landos falcon millennium solo wars stopy lstar,age falcon millennium solo war,"[""[[357, 84], [423, 113]]"", ""[[368, 197], [474, 239]]"", ""[[206, 215], [371, 266]]"", ""[[25, 222], [191, 293]]"", ""[[100, 272], [155, 297]]""]"
i3cN9elJWvk,evo,,[]
i5qOzqD9Rms,official trailer,official trailer,"[""[[82, 270], [244, 302]]"", ""[[252, 270], [400, 302]]""]"
i63jWjoAWHE,quie,,[]
i6htP19PyEU,ippa have,,[]
i6pw07k3GkM,total total total comp deductions elm score seg score score 000 6142 33 73 panel 14075 score j9 18 vex,total deduction elm score seg panel vex,"[""[[233, 70], [260, 81]]"", ""[[364, 70], [418, 87]]"", ""[[286, 78], [305, 86]]"", ""[[393, 130], [420, 140]]"", ""[[240, 85], [258, 94]]"", ""[[394, 115], [423, 128]]"", ""[[13, 255], [115, 303]]""]"
i9EyFghIt5o,climate models show,climate model show,"[""[[98, 87], [218, 125]]"", ""[[98, 124], [218, 164]]"", ""[[78, 280], [104, 293]]""]"
iCXQwI2Luw8,performance music fox,performance music fox,"[""[[18, 58], [254, 85]]"", ""[[32, 238], [88, 262]]"", ""[[29, 273], [89, 301]]""]"
iIaVdlcDRA0,youtube originals kai cobra,original kai cobra,"[""[[76, 55], [152, 86]]"", ""[[298, 197], [434, 261]]"", ""[[56, 201], [277, 265]]""]"
iNf6VErGDLI,ozuna youlube,,[]
iNsTzqwwioY,are personality fake3 tests yes no,personality test yes,"[""[[124, 62], [474, 110]]"", ""[[10, 114], [221, 177]]"", ""[[90, 221], [178, 268]]""]"
